iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
423,2,2,0,0,187,0.000209,0.242225,1.003141,0.0000,0.000000,,
424,2,1,1,0,,,,,,,,
425,2,2,0,0,,,,,,,,
426,2,2,0,0,216,-0.001904,0.103141,0.945120,0.0015,0.000001,,
427,2,2,0,0,,,,,,,,
428,2,2,0,0,,,,,,,,
429,2,2,0,0,249,-0.001183,0.030957,0.949814,0.0040,0.000000,,
430,2,0,2,0,,,,,,,0.9000,20
431,2,2,0,0,,,,,,,,
432,2,1,1,0,278,-0.003392,0.215608,0.949861,0.0000,0.000002,,
433,2,2,0,0,,,,,,,,
434,2,2,0,0,,,,,,,,
435,2,2,0,0,250,-0.001332,0.117570,0.958609,0.0000,0.000001,,
436,2,2,0,0,,,,,,,,
437,2,2,0,0,,,,,,,,
438,2,2,0,0,271,0.062395,0.070336,1.020183,0.0007,0.000000,,
439,2,1,1,0,,,,,,,,
440,2,2,0,0,,,,,,,0.9000,20
441,2,2,0,0,243,-0.002700,0.106626,1.001662,0.0000,0.000000,,
442,2,2,0,0,,,,,,,,
443,2,1,1,0,,,,,,,,
444,2,2,0,0,207,0.000211,0.141298,0.952536,0.0000,0.000001,,
445,2,2,0,0,,,,,,,,
446,2,1,1,0,,,,,,,,
447,2,1,1,0,242,-0.000524,0.172011,0.943258,0.0000,0.000000,,
448,2,1,1,0,,,,,,,,
449,2,2,0,0,,,,,,,,
450,2,1,1,0,155,-0.000193,0.247806,1.042938,0.0000,0.000001,0.9000,20
451,2,2,0,0,,,,,,,,
452,2,2,0,0,,,,,,,,
453,2,0,2,0,234,-0.001188,0.137860,1.010285,0.0000,0.000012,,
454,2,2,0,0,,,,,,,,
455,2,1,1,0,,,,,,,,
456,2,0,2,0,167,-0.002439,0.238023,0.991865,0.0020,0.000001,,
457,2,2,0,0,,,,,,,,
458,2,2,0,0,,,,,,,,
459,2,1,1,0,286,0.035871,0.101945,0.934167,0.0000,0.000002,,
460,2,2,0,0,,,,,,,0.9500,20
461,2,1,1,0,,,,,,,,
462,2,2,0,0,274,0.060945,0.092516,0.945133,0.0099,0.000000,,
463,2,2,0,0,,,,,,,,
464,2,1,1,0,,,,,,,,
465,2,1,1,0,170,-0.003838,0.222368,0.782485,0.0020,0.000000,,
466,2,1,1,0,,,,,,,,
467,2,0,2,0,,,,,,,,
468,2,1,1,0,179,-0.000454,0.441794,1.010440,0.0000,0.000000,,
469,2,2,0,0,,,,,,,,
470,2,2,0,0,,,,,,,0.9500,20
471,2,2,0,0,271,-0.059306,0.080492,0.850121,0.0007,0.000000,,
472,2,1,1,0,,,,,,,,
473,2,1,1,0,,,,,,,,
474,2,2,0,0,235,-0.000682,0.150473,0.898120,0.0000,0.000000,,
475,2,2,0,0,,,,,,,,
476,2,2,0,0,,,,,,,,
477,2,1,1,0,201,-0.001188,0.125580,1.000604,0.0000,0.000000,,
478,2,1,1,0,,,,,,,,
479,2,1,1,0,,,,,,,,
480,2,1,1,0,242,0.000027,0.251046,0.933202,0.0014,0.000000,0.9500,20
481,2,1,1,0,,,,,,,,
482,2,1,1,0,,,,,,,,
483,2,1,1,0,254,-0.000507,0.242580,0.849642,0.0000,0.000000,,
484,2,2,0,0,,,,,,,,
485,2,1,1,0,,,,,,,,
486,2,1,1,0,204,-0.001256,0.211968,0.945131,0.0016,0.000001,,
487,2,1,1,0,,,,,,,,
488,2,2,0,0,,,,,,,,
489,2,0,2,0,166,-0.000498,0.239545,0.879347,0.0000,0.000000,,
490,2,2,0,0,,,,,,,0.9000,20
491,2,2,0,0,,,,,,,,
492,2,1,1,0,233,-0.000497,0.102982,0.935767,0.0000,0.000000,,
493,2,1,1,0,,,,,,,,
494,2,2,0,0,,,,,,,,
495,2,1,1,0,297,0.013266,0.105332,1.046621,0.0054,0.000013,,
496,2,2,0,0,,,,,,,,
497,2,2,0,0,,,,,,,,
498,2,1,1,0,227,0.000554,0.132826,0.956329,0.0000,0.000001,,
499,2,2,0,0,,,,,,,,
500,2,1,1,0,,,,,,,0.9500,20
501,2,2,0,0,150,-0.001203,0.161580,0.829546,0.0000,0.000000,,
502,2,1,1,0,,,,,,,,
503,2,2,0,0,,,,,,,,
504,2,2,0,0,188,0.000005,0.131146,0.965648,0.0000,0.000001,,
505,2,1,1,0,,,,,,,,
506,2,2,0,0,,,,,,,,
507,2,1,1,0,164,-0.000230,0.261916,0.952560,0.0000,0.000000,,
508,2,1,1,0,,,,,,,,
509,2,2,0,0,,,,,,,,
510,2,0,2,0,261,0.254042,0.343980,1.105097,0.0359,0.000034,0.9500,20
511,2,2,0,0,,,,,,,,
512,2,1,1,0,,,,,,,,
513,2,2,0,0,233,-0.000699,0.198035,0.844167,0.0000,0.000025,,
514,2,2,0,0,,,,,,,,
515,2,1,1,0,,,,,,,,
516,2,2,0,0,225,-0.000479,0.128312,0.994137,0.0000,0.000002,,
517,2,2,0,0,,,,,,,,
518,2,1,1,0,,,,,,,,
519,2,2,0,0,247,-0.000583,0.124969,0.894482,0.0000,0.000003,,
520,2,2,0,0,,,,,,,0.9500,20
521,2,1,1,0,,,,,,,,
522,2,2,0,0,258,-0.234326,0.059386,1.063613,0.0007,0.000010,,
