iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
408,2,0,2,0,455,-0.007393,0.029856,0.661792,0.0000,0.000000,,
409,2,1,1,0,,,,,,,,
410,2,1,1,0,,,,,,,0.8500,20
411,2,2,0,0,465,0.001971,0.113641,0.628433,0.0125,0.000000,,
412,2,1,1,0,,,,,,,,
413,2,2,0,0,,,,,,,,
414,2,1,1,0,391,0.017973,0.107142,0.624644,0.0025,0.000000,,
415,2,2,0,0,,,,,,,,
416,2,1,1,0,,,,,,,,
417,2,0,2,0,336,-0.034487,0.115135,0.630919,0.0063,0.000000,,
418,2,2,0,0,,,,,,,,
419,2,0,2,0,,,,,,,,
420,2,1,1,0,418,-0.009889,0.145678,0.640675,0.0066,0.000000,0.9500,20
421,2,0,2,0,,,,,,,,
422,2,1,1,0,,,,,,,,
423,2,1,1,0,443,-0.000868,0.060718,0.743167,0.0106,0.000000,,
424,2,0,2,0,,,,,,,,
425,2,1,1,0,,,,,,,,
426,2,1,1,0,362,-0.006103,0.107786,0.654077,0.0061,0.000000,,
427,2,1,1,0,,,,,,,,
428,2,2,0,0,,,,,,,,
429,2,1,1,0,432,-0.009796,0.129444,0.646651,0.0009,0.000000,,
430,2,1,1,0,,,,,,,0.8000,20
431,2,1,1,0,,,,,,,,
432,2,0,2,0,359,0.022917,0.096658,0.663418,0.0029,0.000000,,
433,2,2,0,0,,,,,,,,
434,2,1,1,0,,,,,,,,
435,2,0,2,0,531,0.016827,0.060504,0.662124,0.0525,0.000000,,
436,2,1,1,0,,,,,,,,
437,2,2,0,0,,,,,,,,
438,2,0,2,0,352,-0.012492,0.126788,0.630396,0.0037,0.000000,,
439,2,2,0,0,,,,,,,,
440,2,0,2,0,,,,,,,0.9500,20
441,2,2,0,0,300,0.008078,0.160421,0.651844,0.0070,0.000000,,
442,2,0,2,0,,,,,,,,
443,2,1,1,0,,,,,,,,
444,2,0,2,0,465,0.001561,0.077653,0.625021,0.0022,0.000000,,
445,2,1,1,0,,,,,,,,
446,2,0,2,0,,,,,,,,
447,2,1,1,0,401,-0.004590,0.094985,0.611350,0.0074,0.000000,,
448,2,2,0,0,,,,,,,,
449,2,2,0,0,,,,,,,,
450,2,1,1,0,371,-0.018742,0.153366,0.564772,0.0076,0.000000,1.0000,20
451,2,0,2,0,,,,,,,,
452,2,1,1,0,,,,,,,,
453,2,0,2,0,412,-0.004612,0.068528,0.606517,0.0094,0.000000,,
454,2,2,0,0,,,,,,,,
455,2,0,2,0,,,,,,,,
456,2,0,2,0,304,-0.000614,0.094198,0.543126,0.0000,0.000000,,
457,2,1,1,0,,,,,,,,
458,2,0,2,0,,,,,,,,
459,2,1,1,0,313,0.023513,0.091721,0.614110,0.0075,0.000000,,
460,2,0,2,0,,,,,,,0.9500,20
461,2,2,0,0,,,,,,,,
