iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,time_s,eval_win_rate,eval_games
307,16,9,7,0,2420,1933,-0.005771,0.122988,0.820896,0.0516,2.21,,
308,16,10,6,0,2833,1912,-0.004813,0.107045,0.850052,0.0609,2.66,,
309,16,8,8,0,2893,2295,-0.006718,0.100697,0.811195,0.0548,2.65,,
310,16,8,8,0,2723,2147,-0.005963,0.114805,0.828828,0.0519,2.52,1.0000,20
311,16,9,7,0,2434,1681,-0.005572,0.145364,0.775804,0.0370,2.15,,
312,16,8,8,0,2619,1858,-0.014574,0.125986,0.781970,0.0513,2.32,,
313,16,10,6,0,2728,2144,-0.009050,0.125490,0.820480,0.0518,2.50,,
314,16,11,5,0,2239,1726,-0.005762,0.136130,0.766159,0.0565,2.06,,
315,16,6,10,0,2896,2099,-0.001553,0.113004,0.902169,0.0539,2.68,,
316,16,6,10,0,2490,1918,-0.014808,0.131956,0.811081,0.0598,2.26,,
317,16,11,5,0,2547,1825,-0.024311,0.101313,0.851255,0.0467,2.33,,
318,16,8,8,0,2626,1819,0.012375,0.108518,0.786245,0.0553,2.42,,
319,16,8,8,0,2999,2420,-0.006138,0.115321,0.834394,0.0482,2.76,,
320,16,8,8,0,2784,2264,-0.007679,0.117186,0.887653,0.0508,2.71,1.0000,20
321,16,5,11,0,2675,2011,-0.007340,0.124558,0.872510,0.0450,2.34,,
322,16,7,9,0,2489,1776,-0.009546,0.123536,0.822110,0.0394,2.31,,
323,16,10,6,0,2632,2150,-0.004178,0.114052,0.827936,0.0589,2.34,,
324,16,11,5,0,2425,1877,-0.012215,0.123148,0.757519,0.0492,2.19,,
325,16,11,5,0,3020,2304,-0.006963,0.115802,0.811892,0.0547,2.75,,
326,16,9,7,0,2336,1896,-0.009291,0.131497,0.740058,0.0400,2.10,,
327,16,12,4,0,2749,2044,-0.007665,0.104652,0.826084,0.0781,2.68,,
328,16,7,9,0,2794,1952,-0.007992,0.113666,0.838223,0.0507,2.59,,
329,16,8,8,0,2425,1708,-0.005842,0.095293,0.818938,0.0612,2.24,,
330,16,9,7,0,3031,2355,-0.009274,0.128736,0.830864,0.0908,2.76,0.9500,20
331,16,6,10,0,2768,1928,-0.010800,0.113676,0.858618,0.0674,2.48,,
332,16,6,10,0,2731,1895,-0.003353,0.116277,0.834602,0.0434,2.43,,
333,16,6,10,0,2556,1715,-0.005886,0.100398,0.784915,0.0567,2.24,,
334,16,6,10,0,2305,1747,-0.004721,0.143794,0.774049,0.0627,2.23,,
335,16,7,9,0,2536,1794,-0.028595,0.118593,0.822983,0.0514,2.27,,
336,16,8,8,0,2726,1988,-0.004269,0.122120,0.772981,0.0702,2.53,,
337,16,11,5,0,2406,1935,-0.004550,0.100859,0.773583,0.0880,2.25,,
338,16,6,10,0,2732,1913,-0.008325,0.092980,0.802879,0.0578,2.52,,
339,16,8,8,0,2715,1860,-0.014815,0.082176,0.802503,0.0495,2.43,,
340,16,7,9,0,2738,1947,-0.004274,0.106940,0.775331,0.0626,2.57,1.0000,20
341,16,7,9,0,2866,2182,-0.005405,0.117030,0.750004,0.0446,2.67,,
342,16,6,10,0,2804,2175,-0.007558,0.125983,0.801091,0.0783,2.66,,
343,16,8,8,0,3018,2200,-0.011823,0.091570,0.844672,0.0678,2.91,,
344,16,8,8,0,2662,1908,-0.007398,0.101821,0.816456,0.0562,2.46,,
345,16,8,8,0,3027,2185,-0.009021,0.087866,0.816835,0.0546,2.80,,
346,16,7,9,0,2892,2266,-0.008650,0.106137,0.788037,0.0473,2.64,,
347,16,5,11,0,2637,1853,-0.010083,0.123481,0.791658,0.0574,2.61,,
348,16,10,6,0,2787,2182,-0.007321,0.109809,0.761373,0.0544,2.72,,
349,16,9,7,0,2806,2051,-0.006710,0.094598,0.729652,0.0635,2.64,,
350,16,7,9,0,2859,1700,-0.007557,0.110566,0.805130,0.0611,2.53,0.9500,20
351,16,8,8,0,3036,2463,-0.011131,0.107665,0.780565,0.0799,2.92,,
352,16,10,6,0,2781,1958,-0.006130,0.093744,0.798131,0.0754,2.49,,
353,16,9,7,0,2868,1856,0.002317,0.084345,0.712629,0.0615,2.59,,
354,16,5,11,0,2718,2002,-0.005917,0.109903,0.809202,0.0761,2.50,,
355,16,9,7,0,2856,1985,-0.006736,0.105163,0.688891,0.0537,2.61,,
356,16,10,6,0,2827,1837,-0.008241,0.137511,0.725514,0.0468,2.46,,
357,16,11,5,0,2752,1768,-0.006905,0.124796,0.704753,0.0519,2.44,,
358,16,12,4,0,3046,2388,-0.006311,0.106599,0.687536,0.0603,2.79,,
359,16,11,5,0,2855,1958,-0.011989,0.094848,0.754184,0.0497,2.62,,
360,16,6,10,0,2633,1858,-0.011720,0.117845,0.699066,0.0423,2.36,0.9500,20
361,16,7,9,0,2878,2289,-0.004047,0.125543,0.704593,0.0641,2.64,,
362,16,7,9,0,2780,2108,-0.013827,0.106103,0.732546,0.0726,2.64,,
363,16,5,11,0,2979,2061,-0.004580,0.116173,0.775686,0.0605,2.65,,
364,16,10,6,0,3090,2450,-0.003925,0.105281,0.765304,0.0766,2.83,,
365,16,8,8,0,2993,2265,-0.006444,0.113296,0.733243,0.0707,2.79,,
366,16,5,11,0,2449,1786,-0.008629,0.147864,0.757908,0.0627,2.20,,
367,16,8,8,0,2979,2106,-0.015541,0.115783,0.763206,0.0645,2.71,,
368,16,9,7,0,2653,1982,-0.008758,0.095127,0.756639,0.0522,2.53,,
369,16,6,10,0,3021,2391,-0.003733,0.115672,0.766495,0.0521,2.92,,
370,16,9,7,0,2991,2229,-0.008319,0.115213,0.749774,0.0525,2.81,0.9500,20
371,16,11,5,0,2677,2116,-0.006325,0.117010,0.702938,0.0519,2.50,,
372,16,9,7,0,3147,2203,-0.009644,0.099131,0.746527,0.0661,2.98,,
373,16,8,8,0,3048,2037,-0.009345,0.107335,0.771841,0.0666,2.77,,
374,16,10,6,0,2773,2158,-0.003844,0.109144,0.765603,0.0553,2.55,,
375,16,9,7,0,2509,1743,-0.010175,0.086817,0.751274,0.0564,2.32,,
376,16,12,4,0,2713,2209,-0.008497,0.093218,0.715465,0.0680,2.52,,
377,16,8,8,0,2894,2117,-0.007746,0.109208,0.743275,0.0594,2.71,,
378,16,8,8,0,3031,2111,-0.013070,0.082602,0.739349,0.0741,2.70,,
379,16,5,11,0,2870,2115,-0.013738,0.113207,0.755977,0.0655,2.64,,
380,16,6,10,0,3228,2452,-0.007747,0.089576,0.773452,0.0888,3.09,1.0000,20
381,16,5,11,0,2919,2229,-0.008135,0.096862,0.721532,0.0602,2.82,,
382,16,8,8,0,2725,1869,-0.007471,0.132049,0.724241,0.0447,2.51,,
383,16,10,6,0,3084,2460,-0.005737,0.088282,0.735232,0.0406,2.88,,
384,16,11,5,0,2887,2284,-0.004852,0.124322,0.714013,0.0580,2.86,,
385,16,9,7,0,3243,2611,-0.015554,0.087118,0.789534,0.0577,3.09,,
386,16,6,10,0,2807,2450,-0.005572,0.085437,0.760359,0.0559,2.89,,
387,16,5,11,0,3103,2454,-0.002963,0.097612,0.773462,0.0581,2.89,,
388,16,11,5,0,3135,2519,-0.007232,0.098965,0.761454,0.0668,2.88,,
389,16,7,9,0,2755,2044,-0.005981,0.095185,0.732319,0.0478,2.37,,
390,16,9,7,0,3069,2427,-0.013939,0.111924,0.768169,0.0612,2.84,1.0000,20
391,16,10,6,0,2921,1934,-0.011727,0.079616,0.775144,0.0619,2.57,,
392,16,9,7,0,2895,2325,0.002775,0.092569,0.759015,0.0467,2.62,,
393,16,12,4,0,2934,2368,-0.002340,0.100414,0.812679,0.0790,2.71,,
394,16,6,10,0,2815,2151,-0.008438,0.091941,0.737754,0.0555,2.47,,
395,16,7,9,0,2726,2347,-0.013950,0.116559,0.731960,0.0554,2.67,,
396,16,10,6,0,2773,2211,-0.006401,0.089615,0.758936,0.0621,2.57,,
397,16,10,6,0,2747,2074,-0.017250,0.104420,0.789248,0.0626,2.39,,
398,16,7,9,0,2307,1588,0.003502,0.147266,0.733903,0.0523,1.96,,
399,16,10,6,0,2985,2158,-0.007797,0.106380,0.806106,0.0689,2.62,,
400,16,11,5,0,2746,2450,-0.007177,0.102508,0.804406,0.0639,2.63,1.0000,20
401,16,11,5,0,2532,2046,-0.007825,0.109361,0.812137,0.0655,2.22,,
402,16,6,10,0,2431,1845,-0.017790,0.100361,0.708697,0.0589,2.12,,
403,16,12,4,0,2777,1823,-0.017703,0.102255,0.769552,0.0482,2.50,,
404,16,7,9,0,2760,2024,-0.009225,0.126202,0.783498,0.0633,2.53,,
405,16,10,6,0,2586,1943,-0.010181,0.118055,0.702616,0.0497,2.32,,
406,16,6,10,0,2863,2403,-0.001587,0.085541,0.798565,0.0599,2.72,,
407,16,9,7,0,2583,1734,-0.007457,0.105539,0.756139,0.0421,2.27,,
408,16,10,6,0,2752,1850,-0.003250,0.122055,0.796118,0.0568,2.42,,
409,16,10,6,0,2662,1866,0.001405,0.125452,0.788244,0.0484,2.24,,
410,16,5,11,0,2788,2342,-0.004231,0.124954,0.748621,0.0412,2.55,1.0000,20
411,16,9,7,0,2779,2142,-0.003088,0.115717,0.765897,0.0539,2.57,,
412,16,6,10,0,2843,2184,-0.004559,0.102319,0.780449,0.0603,2.75,,
413,16,11,5,0,2494,1648,-0.003606,0.096560,0.807253,0.0413,2.17,,
414,16,5,11,0,2750,1951,-0.008964,0.111469,0.760988,0.0746,2.47,,
415,16,10,6,0,2971,2457,-0.009063,0.111062,0.791073,0.0446,2.60,,
416,16,5,11,0,2713,2116,-0.004844,0.130733,0.772844,0.0730,2.39,,
417,16,7,9,0,2836,1977,-0.007530,0.104360,0.766718,0.0551,2.53,,
418,16,6,10,0,2930,2256,-0.009917,0.083219,0.776171,0.0746,2.58,,
419,16,8,8,0,2947,2035,-0.006841,0.120113,0.729890,0.0679,2.62,,
420,16,9,7,0,2981,2493,-0.011729,0.079269,0.792484,0.0529,2.95,0.9500,20
421,16,7,9,0,3192,2354,0.000635,0.095358,0.792660,0.0810,2.94,,
422,16,9,7,0,2861,2172,-0.005903,0.097173,0.747199,0.0384,2.54,,
423,16,8,8,0,2902,2262,-0.011085,0.103511,0.788739,0.0504,2.53,,
424,16,3,13,0,2688,1914,-0.006978,0.122854,0.752552,0.0458,2.42,,
425,16,8,8,0,3013,2267,-0.005637,0.096259,0.788701,0.0569,2.64,,
426,16,9,7,0,2920,2105,-0.004202,0.100509,0.758340,0.0636,2.55,,
427,16,5,11,0,2800,2100,-0.019483,0.116218,0.817464,0.0569,2.53,,
428,16,11,5,0,2883,1993,-0.006275,0.096141,0.757042,0.0590,2.49,,
429,16,4,12,0,2738,1900,-0.001549,0.149289,0.836760,0.0441,2.49,,
430,16,9,7,0,2904,2414,-0.007102,0.115717,0.717036,0.0413,2.59,1.0000,20
431,16,8,8,0,2656,2137,-0.016678,0.094518,0.795983,0.0672,2.25,,
432,16,9,7,0,2692,1661,-0.004440,0.117147,0.788515,0.0680,2.32,,
433,16,6,10,0,3061,2382,-0.009218,0.113850,0.717707,0.0827,2.89,,
434,16,7,9,0,2365,1813,0.004095,0.118510,0.732622,0.0518,2.29,,
435,16,6,10,0,2758,1869,-0.005534,0.134947,0.760823,0.0410,2.46,,
436,16,10,6,0,2639,2203,-0.007537,0.137707,0.744741,0.0519,2.42,,
437,16,9,7,0,2450,1964,-0.006258,0.110033,0.781247,0.0571,2.19,,
438,16,9,7,0,2841,1805,-0.019728,0.109535,0.814852,0.0598,2.53,,
439,16,7,9,0,2722,1803,0.043440,0.117290,0.798983,0.0435,2.33,,
440,16,5,11,0,2560,1742,-0.009959,0.100751,0.812742,0.0511,2.20,1.0000,20
441,16,10,6,0,2599,1948,-0.008755,0.126156,0.840914,0.0552,2.20,,
442,16,13,3,0,2624,1892,-0.004234,0.101532,0.813025,0.0662,2.40,,
443,16,8,8,0,2612,1773,-0.005706,0.120643,0.807108,0.0734,2.20,,
444,16,6,10,0,2548,2025,-0.005427,0.125470,0.834351,0.0612,2.29,,
445,16,8,8,0,2487,1980,-0.005915,0.112315,0.750926,0.0697,2.28,,
446,16,10,6,0,2645,1913,-0.006232,0.168455,0.721381,0.0601,2.20,,
447,16,8,8,0,2564,1949,-0.002882,0.084895,0.741278,0.0488,2.50,,
448,16,10,6,0,2536,1995,-0.009095,0.132052,0.798750,0.0484,2.30,,
449,16,7,9,0,2673,2335,-0.005816,0.098256,0.785032,0.0616,2.42,,
450,16,9,7,0,2780,1994,-0.005339,0.131690,0.809318,0.0523,2.62,1.0000,20
451,16,9,7,0,3083,1855,-0.007326,0.119423,0.841305,0.0585,2.78,,
452,16,5,11,0,3033,2306,0.044281,0.108387,0.821938,0.0642,2.77,,
453,16,9,7,0,2659,2011,-0.006811,0.103004,0.803265,0.0557,2.45,,
454,16,7,9,0,2761,2446,-0.008246,0.105591,0.763586,0.0350,2.47,,
455,16,8,8,0,2674,2251,-0.007104,0.117942,0.776308,0.0459,2.61,,
456,16,8,8,0,2685,2079,-0.000358,0.086766,0.760046,0.0442,2.64,,
457,16,9,7,0,2774,2294,-0.005964,0.103491,0.753999,0.0404,2.38,,
458,16,9,7,0,2645,1954,-0.009655,0.128294,0.741725,0.0750,2.32,,
459,16,10,6,0,2949,2375,-0.010413,0.084649,0.783818,0.0609,2.61,,
460,16,7,9,0,2807,2289,-0.004137,0.102956,0.761157,0.0408,2.49,1.0000,20
461,16,9,7,0,2760,2114,-0.001480,0.111543,0.757570,0.0549,2.48,,
462,16,8,8,0,2608,1748,-0.004882,0.084910,0.740586,0.0477,2.23,,
463,16,8,8,0,2996,2630,-0.011116,0.102911,0.806667,0.0623,2.93,,
464,16,7,9,0,2773,2100,-0.005803,0.101019,0.788408,0.0693,2.46,,
465,16,14,2,0,2878,2166,-0.004464,0.086429,0.781410,0.0636,2.56,,
466,16,8,8,0,2668,1792,-0.008645,0.136052,0.739205,0.0590,2.25,,
467,16,8,8,0,2939,2090,-0.003166,0.087391,0.822718,0.0484,2.58,,
468,16,9,7,0,2661,1647,-0.007045,0.127489,0.801114,0.0350,2.28,,
469,16,8,8,0,2883,2108,-0.003075,0.121198,0.801059,0.0417,2.47,,
470,16,9,7,0,2670,1943,-0.001089,0.127677,0.759824,0.0593,2.28,1.0000,20
471,16,8,8,0,3060,2619,-0.000696,0.103633,0.857139,0.0581,2.91,,
472,16,8,8,0,2550,1892,-0.008318,0.107206,0.793888,0.0524,2.38,,
473,16,7,9,0,2813,2108,-0.006448,0.128094,0.776826,0.0698,2.38,,
474,16,10,6,0,2474,2242,-0.008812,0.131263,0.762118,0.0506,2.16,,
475,16,9,7,0,2812,1690,-0.004144,0.111416,0.826989,0.0594,2.34,,
476,16,11,5,0,2624,1855,-0.006009,0.112850,0.810862,0.0332,2.36,,
477,16,8,8,0,2803,2044,-0.009547,0.106719,0.819402,0.0568,2.37,,
478,16,10,6,0,2810,2314,-0.024723,0.102542,0.791847,0.0498,2.54,,
479,16,5,11,0,2986,2317,-0.027525,0.122715,0.754410,0.0536,2.62,,
480,16,6,10,0,2739,2138,-0.008699,0.095110,0.752279,0.0545,2.35,0.9500,20
481,16,6,10,0,2685,1810,-0.011596,0.102436,0.799186,0.0698,2.33,,
482,16,11,5,0,2909,2085,-0.012729,0.082615,0.831118,0.0531,2.59,,
483,16,8,8,0,2692,2223,-0.009105,0.130450,0.728361,0.0539,2.33,,
484,16,10,6,0,2777,2054,-0.025412,0.099173,0.769711,0.0395,2.47,,
485,16,9,7,0,2859,1691,-0.007337,0.134327,0.753100,0.0462,2.47,,
486,16,10,6,0,2928,2099,-0.013867,0.109813,0.728133,0.0441,2.55,,
487,16,9,7,0,2718,2301,-0.006619,0.113925,0.771389,0.0316,2.42,,
488,16,8,8,0,2809,1798,0.002154,0.095000,0.741802,0.0381,2.54,,
489,16,8,8,0,2702,1801,0.028973,0.112205,0.704756,0.0366,2.41,,
490,16,11,5,0,2861,1931,-0.007232,0.101408,0.753660,0.0391,2.49,0.9500,20
491,16,5,11,0,3025,2163,-0.005822,0.107920,0.762902,0.0452,2.59,,
492,16,6,10,0,2855,2232,-0.008101,0.097339,0.755639,0.0548,2.55,,
493,16,4,12,0,2868,2408,-0.006330,0.089748,0.777199,0.0530,2.66,,
494,16,12,4,0,2813,1920,-0.007394,0.097919,0.713913,0.0441,2.55,,
495,16,12,4,0,2967,2296,-0.008036,0.084163,0.749887,0.0572,2.57,,
496,16,3,13,0,2818,1829,-0.007612,0.115606,0.758647,0.0502,2.41,,
497,16,8,8,0,2960,2354,-0.014144,0.121200,0.741490,0.0533,2.62,,
498,16,10,6,0,2856,2190,-0.005253,0.103997,0.788870,0.0527,2.70,,
499,16,8,8,0,2917,1941,-0.006113,0.126902,0.767718,0.0634,2.55,,
500,16,7,9,0,2665,2012,-0.006871,0.103722,0.730937,0.0422,2.39,1.0000,20
501,16,10,6,0,2817,2359,-0.000315,0.123435,0.722707,0.0525,2.55,,
502,16,7,9,0,2589,1734,-0.006159,0.112102,0.775798,0.0437,2.31,,
503,16,9,7,0,2890,2265,-0.006739,0.145472,0.779677,0.0416,2.70,,
504,16,7,9,0,2457,1680,-0.010830,0.134293,0.735979,0.0433,2.15,,
505,16,10,6,0,2760,2259,-0.006958,0.130682,0.754233,0.0510,2.60,,
506,16,11,5,0,2935,2580,-0.012803,0.123867,0.768713,0.0711,2.72,,
507,16,10,6,0,2838,2116,-0.019135,0.132785,0.739096,0.0566,2.49,,
508,16,12,4,0,2630,2098,0.004898,0.137575,0.754759,0.0711,2.40,,
509,16,7,9,0,2866,2138,-0.000180,0.095660,0.755323,0.0697,2.66,,
510,16,6,10,0,2826,1983,-0.009717,0.141009,0.698395,0.0474,2.55,1.0000,20
511,16,8,8,0,2973,2162,0.002181,0.107577,0.758395,0.0485,2.60,,
512,16,8,8,0,3039,2347,-0.006097,0.092139,0.713370,0.0635,2.69,,
513,16,9,7,0,2979,2422,-0.001947,0.090487,0.719448,0.0430,2.75,,
514,16,8,8,0,2670,2043,-0.005082,0.089718,0.705284,0.0570,2.42,,
515,16,12,4,0,2646,1945,-0.006993,0.116398,0.721513,0.0294,2.33,,
516,16,8,8,0,2636,1974,-0.007750,0.140958,0.716091,0.0509,2.37,,
517,16,7,9,0,2627,2068,0.011470,0.126911,0.732504,0.0788,2.35,,
518,16,6,10,0,3015,2037,-0.005769,0.103950,0.755243,0.0728,2.65,,
519,16,8,8,0,2797,2219,-0.004715,0.121887,0.726244,0.0589,2.61,,
520,16,8,8,0,2762,1857,-0.012218,0.105629,0.750329,0.0528,2.39,1.0000,20
521,16,9,7,0,2808,2096,-0.009521,0.116986,0.755801,0.0551,2.45,,
522,16,5,11,0,2970,2326,-0.010324,0.115685,0.759390,0.0689,2.87,,
523,16,4,12,0,3096,2171,-0.010802,0.104095,0.726258,0.0457,2.86,,
524,16,7,9,0,2813,2278,-0.004787,0.121949,0.709412,0.0487,2.58,,
525,16,9,7,0,3218,2474,-0.006608,0.091109,0.731603,0.0577,2.88,,
526,16,8,8,0,2933,2155,-0.002536,0.150929,0.755013,0.0622,2.67,,
527,16,9,7,0,2654,1989,-0.002431,0.113161,0.780109,0.0782,2.42,,
528,16,6,10,0,2926,2183,-0.011789,0.122036,0.749233,0.0671,2.63,,
529,16,8,8,0,2956,1999,-0.008416,0.152079,0.741351,0.0486,2.55,,
530,16,4,12,0,2726,1925,-0.009363,0.104047,0.723441,0.0433,2.35,1.0000,20
531,16,9,7,0,2752,2176,-0.010740,0.114607,0.753590,0.0521,2.44,,
532,16,7,9,0,2788,1848,-0.010780,0.101924,0.791722,0.0636,2.50,,
533,16,7,9,0,2827,1962,-0.006918,0.098267,0.813143,0.0481,2.37,,
534,16,3,13,0,2931,2348,0.008199,0.094383,0.780477,0.0506,2.74,,
535,16,14,2,0,2996,2458,-0.003779,0.127333,0.708298,0.0516,2.70,,
536,16,4,12,0,2657,1670,-0.003777,0.097588,0.772900,0.0581,2.31,,
537,16,9,7,0,2964,2222,-0.006238,0.118430,0.760927,0.0724,2.77,,
538,16,6,10,0,2865,2080,0.001619,0.117440,0.714126,0.0647,2.55,,
539,16,10,6,0,2742,1974,-0.008148,0.142025,0.692258,0.0492,2.38,,
540,16,6,10,0,2745,1808,-0.000823,0.099521,0.761468,0.0565,2.52,1.0000,20
541,16,11,5,0,2950,2130,-0.008860,0.114823,0.780243,0.0577,2.81,,
542,16,7,9,0,2882,2336,-0.011745,0.111119,0.714376,0.0436,2.60,,
543,16,12,4,0,2898,2188,-0.000110,0.084393,0.745091,0.0627,2.60,,
544,16,9,7,0,2930,2194,-0.011698,0.104872,0.767416,0.0700,2.62,,
545,16,6,10,0,2541,2183,-0.008857,0.104434,0.736654,0.0666,2.35,,
546,16,9,7,0,2917,2141,-0.006898,0.109387,0.805246,0.0651,2.71,,
547,16,10,6,0,3087,2484,-0.007254,0.119038,0.759728,0.0438,3.02,,
548,16,5,11,0,3061,2435,-0.007795,0.089198,0.790452,0.0623,2.84,,
549,16,11,5,0,2712,1804,0.030420,0.108508,0.786815,0.0626,2.44,,
550,16,8,8,0,2405,1694,-0.006658,0.120807,0.814753,0.0509,2.20,1.0000,20
551,16,7,9,0,2764,1842,-0.000258,0.137057,0.816553,0.0728,2.45,,
552,16,9,7,0,2867,2205,-0.010862,0.113918,0.764692,0.0770,2.65,,
553,16,11,5,0,2841,2260,-0.004756,0.104933,0.767532,0.0513,2.63,,
554,16,6,10,0,2719,1967,-0.009556,0.133060,0.819437,0.0622,2.40,,
555,16,8,8,0,2865,2175,-0.007227,0.106109,0.786941,0.0611,2.70,,
556,16,6,10,0,2818,2052,0.014087,0.125945,0.776325,0.0903,2.61,,
557,16,5,11,0,2853,2198,-0.005540,0.132712,0.740604,0.0575,2.51,,
558,16,9,7,0,2763,2089,0.006317,0.111727,0.757601,0.0567,2.52,,
559,16,9,7,0,2490,1627,-0.006090,0.125534,0.816551,0.0630,2.15,,
560,16,7,9,0,2715,2196,-0.006683,0.123655,0.765848,0.0591,2.43,0.9000,20
561,16,8,8,0,2937,2466,-0.005300,0.115489,0.836733,0.0607,2.71,,
562,16,10,6,0,2570,1926,-0.008808,0.088543,0.831935,0.0488,2.27,,
563,16,9,7,0,2676,1711,-0.008750,0.120360,0.838194,0.0520,2.39,,
564,16,5,11,0,2967,2112,-0.006794,0.113810,0.820058,0.0446,2.56,,
565,16,7,9,0,2761,2104,-0.010049,0.133680,0.827943,0.0476,2.65,,
566,16,8,8,0,2508,1742,-0.006669,0.115705,0.823838,0.0253,2.26,,
567,16,8,8,0,2846,2076,-0.004033,0.139723,0.870319,0.0636,2.58,,
568,16,5,11,0,2764,2083,-0.005551,0.115297,0.814581,0.0585,2.49,,
569,16,10,6,0,2851,2049,0.045597,0.083699,0.876364,0.0299,2.50,,
570,16,7,9,0,2975,2413,-0.008413,0.105394,0.778626,0.0622,2.78,1.0000,20
571,16,9,7,0,3185,2357,-0.004698,0.114575,0.868570,0.0898,2.91,,
572,16,8,8,0,2834,1972,-0.005008,0.118814,0.822248,0.0501,2.57,,
573,16,8,8,0,3113,2706,-0.006376,0.093573,0.823006,0.0678,3.03,,
574,16,6,10,0,2826,1984,-0.003837,0.108081,0.815551,0.0464,2.46,,
575,16,11,5,0,2911,2498,-0.010331,0.095554,0.834440,0.0667,2.77,,
576,16,6,10,0,2647,2035,-0.008335,0.116520,0.860697,0.0768,2.27,,
577,16,9,7,0,2774,2418,-0.010287,0.110092,0.898308,0.0711,2.71,,
578,16,10,6,0,2881,2455,-0.002628,0.107395,0.850295,0.0689,2.54,,
579,16,7,9,0,2936,2254,-0.008152,0.103804,0.873727,0.0954,2.65,,
580,16,8,8,0,2733,1616,-0.019835,0.103189,0.900263,0.0611,2.52,1.0000,20
581,16,9,7,0,2876,2219,-0.007080,0.123150,0.874294,0.0675,2.56,,
582,16,9,7,0,2653,1851,-0.015299,0.120747,0.926058,0.0461,2.46,,
583,16,8,8,0,2624,2106,-0.001235,0.113119,0.899157,0.0803,2.45,,
584,16,12,4,0,2831,1959,-0.010302,0.077921,0.891428,0.0692,2.56,,
585,16,11,5,0,2740,1834,-0.000006,0.113339,0.893287,0.0561,2.39,,
586,16,5,11,0,2705,1591,0.001260,0.122596,0.884255,0.0421,2.50,,
587,16,8,8,0,2771,2101,0.000283,0.140583,0.911934,0.0700,2.63,,
588,16,8,8,0,2928,2032,-0.008073,0.130204,0.854973,0.0545,2.59,,
589,16,7,9,0,2463,2003,-0.008919,0.124853,0.850575,0.0866,2.18,,
590,16,3,13,0,2698,2210,-0.006579,0.129080,0.891538,0.0653,2.63,1.0000,20
591,16,6,10,0,2854,2062,-0.017769,0.093262,0.847333,0.0889,2.54,,
592,16,8,8,0,2674,2007,-0.008086,0.131853,0.868150,0.0468,2.45,,
593,16,8,8,0,2525,1978,-0.005519,0.116196,0.873572,0.0771,2.33,,
594,16,8,8,0,2915,2078,0.012330,0.121453,0.870964,0.0660,2.58,,
595,16,8,8,0,2963,2414,-0.007654,0.113187,0.800833,0.0542,2.71,,
596,16,5,11,0,2854,2136,-0.005520,0.098034,0.810201,0.0541,2.57,,
597,16,9,7,0,2714,1848,-0.004099,0.154083,0.819646,0.0572,2.38,,
598,16,8,8,0,2853,2516,-0.006061,0.118452,0.827117,0.0640,2.74,,
599,16,6,10,0,2477,1635,-0.011987,0.140607,0.824990,0.0777,2.13,,
600,16,10,6,0,2965,2375,-0.000254,0.107503,0.865702,0.0668,2.73,1.0000,20
601,16,7,9,0,2723,2175,-0.009291,0.118498,0.837311,0.0590,2.48,,
602,16,8,8,0,2695,1817,-0.011943,0.101131,0.840497,0.0587,2.36,,
603,16,6,10,0,2499,2060,0.004821,0.152060,0.862274,0.0818,2.29,,
604,16,8,8,0,2502,1800,0.011074,0.117608,0.779436,0.0861,2.17,,
605,16,11,5,0,2578,1829,-0.015632,0.115239,0.834087,0.0541,2.43,,
606,16,11,5,0,2834,2418,-0.006056,0.104766,0.853369,0.0693,2.70,,
607,16,6,10,0,2509,1939,-0.011350,0.128013,0.790796,0.0607,2.33,,
608,16,11,5,0,2801,2096,-0.006575,0.110486,0.846313,0.0503,2.58,,
609,16,12,4,0,2571,1978,-0.008676,0.118357,0.829695,0.0449,2.32,,
610,16,9,7,0,2921,2151,-0.013236,0.089137,0.814645,0.1114,2.57,1.0000,20
611,16,9,7,0,2858,2108,-0.006187,0.127223,0.828818,0.0560,2.59,,
612,16,13,3,0,2744,1993,-0.004935,0.167512,0.777458,0.0488,2.40,,
613,16,4,12,0,2494,2054,-0.015259,0.137256,0.822950,0.0483,2.44,,
614,16,9,7,0,2981,2376,-0.006900,0.105382,0.817337,0.0607,2.65,,
615,16,6,10,0,2694,2108,-0.013601,0.111840,0.726917,0.0626,2.52,,
616,16,8,8,0,2908,2235,-0.008251,0.123189,0.743572,0.0670,2.55,,
617,16,9,7,0,2790,2079,-0.014237,0.107063,0.727114,0.0501,2.46,,
618,16,7,9,0,2750,1999,-0.009959,0.129201,0.746021,0.0623,2.34,,
619,16,8,8,0,2925,2237,-0.005461,0.098691,0.774524,0.0482,2.58,,
620,16,8,8,0,2642,1744,-0.012382,0.123716,0.802214,0.0605,2.31,1.0000,20
621,16,11,5,0,2707,1799,0.017058,0.100929,0.778737,0.0604,2.31,,
622,16,11,5,0,2765,2203,-0.009670,0.113930,0.762768,0.0629,2.42,,
623,16,5,11,0,2715,2209,-0.010134,0.135685,0.777358,0.0578,2.62,,
624,16,9,7,0,2921,2152,-0.012935,0.106796,0.726813,0.0638,2.86,,
625,16,5,11,0,2822,2108,-0.001707,0.101776,0.786678,0.0517,2.60,,
626,16,10,6,0,2487,1556,0.006337,0.164680,0.788019,0.0480,2.12,,
627,16,8,8,0,2633,1718,-0.004011,0.108566,0.850463,0.0401,2.25,,
