iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,time_s,eval_win_rate,eval_games
215,16,11,5,0,2700,1648,-0.006617,0.119518,0.681973,0.0381,0.000000,5.26,,
216,16,9,7,0,2906,1723,-0.005845,0.112053,0.692618,0.0324,0.000000,4.51,,
217,16,8,8,0,2701,1531,-0.002286,0.124701,0.699275,0.0179,0.000000,4.01,,
218,16,6,10,0,2648,1451,-0.003209,0.189286,0.688493,0.0218,0.000000,4.05,,
219,16,6,10,0,2680,1538,0.035329,0.094486,0.722104,0.0192,0.000000,4.14,,
220,16,10,6,0,2720,1757,-0.004681,0.145655,0.683805,0.0296,0.000000,4.30,0.8000,20
221,16,6,10,0,2412,1181,-0.009567,0.151463,0.704576,0.0351,0.000000,3.51,,
222,16,6,10,0,2440,1473,-0.003713,0.131456,0.761695,0.0301,0.000000,3.75,,
223,16,8,8,0,2628,1728,-0.002504,0.123738,0.699274,0.0312,0.000000,4.15,,
224,16,3,13,0,2802,1792,-0.004287,0.128398,0.731611,0.0272,0.000000,4.46,,
225,16,9,7,0,2844,1783,-0.005270,0.123471,0.710967,0.0307,0.000000,4.50,,
226,16,4,12,0,2319,1323,0.001071,0.117081,0.789134,0.0295,0.000000,3.44,,
227,16,6,10,0,2716,1725,-0.003093,0.142076,0.672765,0.0294,0.000000,4.19,,
228,16,6,10,0,2727,1527,-0.006528,0.152453,0.681906,0.0511,0.000000,4.13,,
229,16,3,13,0,2828,1883,0.000966,0.106304,0.702918,0.0232,0.000000,4.52,,
230,16,7,9,0,2599,1781,-0.005149,0.112825,0.725557,0.0334,0.000000,4.14,0.5500,20
231,16,10,6,0,2921,1610,-0.004529,0.135006,0.679780,0.0293,0.000000,4.42,,
232,16,6,10,0,3048,1781,-0.004057,0.120366,0.707233,0.0321,0.000000,5.00,,
233,16,9,7,0,2706,1639,-0.015085,0.117036,0.723352,0.0511,0.000000,4.18,,
234,16,8,8,0,2931,2087,0.002276,0.110635,0.688170,0.0509,0.000000,4.68,,
235,16,5,11,0,2732,1733,-0.001676,0.100256,0.714960,0.0161,0.000000,4.24,,
236,16,9,7,0,3156,2228,-0.005334,0.086237,0.723379,0.0332,0.000000,5.02,,
237,16,3,13,0,2836,1625,-0.002062,0.104484,0.714481,0.0278,0.000000,4.49,,
238,16,6,10,0,2943,1855,0.003636,0.104198,0.771929,0.0416,0.000000,4.68,,
239,16,12,4,0,2459,1676,-0.000889,0.116586,0.731319,0.0131,0.000000,4.04,,
240,16,8,8,0,2809,2236,-0.003323,0.112698,0.745552,0.0380,0.000000,4.58,0.6500,20
241,16,7,9,0,2905,1915,-0.002501,0.101777,0.749920,0.0389,0.000000,4.56,,
242,16,5,11,0,2876,2028,-0.002044,0.107463,0.739235,0.0272,0.000000,4.53,,
243,16,10,6,0,2948,1688,-0.004398,0.122175,0.757031,0.0336,0.000000,4.59,,
244,16,7,9,0,2676,1882,-0.002415,0.120192,0.754261,0.0330,0.000000,4.28,,
245,16,8,8,0,3055,2214,-0.004074,0.116647,0.794395,0.0364,0.000000,4.88,,
246,16,4,12,0,2685,1756,-0.003868,0.077394,0.868063,0.0271,0.000000,4.18,,
247,16,5,11,0,2892,1886,0.000292,0.095054,0.779131,0.0402,0.000000,4.59,,
248,16,8,8,0,2798,1910,-0.002993,0.091201,0.809081,0.0196,0.000000,4.55,,
249,16,7,9,0,3143,2063,-0.003934,0.103416,0.806948,0.0223,0.000000,5.08,,
250,16,6,10,0,3039,1810,-0.021240,0.106616,0.810259,0.0315,0.000000,4.74,0.7000,20
