iter,games,wins,losses,draws,decisions,samples,pi_loss,v_loss,entropy,clip_frac,time_s,eval_win_rate,eval_games,eval_vs_agent_win_rate
1543,16,6,10,0,1329,875,-0.013026,0.213861,0.779206,0.0479,1.14,,,
1544,16,8,8,0,1093,811,-0.009360,0.232482,0.805649,0.0270,0.97,,,
1545,16,9,7,0,1220,867,-0.004438,0.222019,0.828964,0.0294,1.13,,,
1546,16,6,10,0,1353,866,0.008351,0.181275,0.823347,0.0502,1.29,,,
1547,16,9,7,0,1120,761,-0.006217,0.284791,0.828323,0.0194,0.99,,,
1548,16,10,6,0,1211,819,-0.010427,0.217656,0.793289,0.0388,1.16,,,
1549,16,10,6,0,1544,1259,-0.007812,0.154453,0.830208,0.0433,1.40,,,
1550,16,12,4,0,1262,831,-0.001300,0.215721,0.815653,0.0323,1.13,0.9500,20,0.8000
1551,16,5,11,0,1380,1048,0.008884,0.232637,0.781212,0.0289,1.26,,,
1552,16,5,11,0,1567,1157,-0.004225,0.167473,0.787883,0.0338,1.41,,,
1553,16,6,10,0,1454,1089,-0.003518,0.173978,0.788966,0.0306,1.41,,,
1554,16,11,5,0,1449,962,-0.005614,0.168476,0.830423,0.0171,1.35,,,
1555,16,8,8,0,1533,1150,-0.012363,0.226533,0.815230,0.0327,1.39,,,
1556,16,8,8,0,1413,1066,-0.029103,0.187125,0.824495,0.0394,1.35,,,
1557,16,11,5,0,1351,940,-0.004563,0.204665,0.815824,0.0187,1.22,,,
1558,16,5,11,0,1668,1235,-0.007244,0.139966,0.811233,0.0332,1.47,,,
1559,16,9,7,0,1573,1188,-0.005654,0.148672,0.822868,0.0354,1.48,,,
1560,16,8,8,0,1360,853,0.004880,0.242063,0.785210,0.0257,1.20,1.0000,20,0.8000
1561,16,10,6,0,1419,1150,-0.009207,0.165812,0.823354,0.0282,1.28,,,
1562,16,7,9,0,1430,889,-0.012078,0.180940,0.881586,0.0398,1.28,,,
1563,16,9,7,0,1286,898,-0.015573,0.176444,0.787032,0.0276,1.15,,,
1564,16,7,9,0,1286,810,-0.005164,0.148746,0.847887,0.0262,1.09,,,
1565,16,7,9,0,1827,1243,-0.002900,0.191752,0.818893,0.0339,1.65,,,
1566,16,6,10,0,1467,983,-0.005790,0.136219,0.859169,0.0342,1.31,,,
1567,16,8,8,0,1414,1023,-0.004446,0.248928,0.805641,0.0179,1.39,,,
1568,16,9,7,0,1902,1372,0.000614,0.122069,0.852067,0.0377,1.78,,,
1569,16,9,7,0,1631,1158,-0.008105,0.173429,0.807779,0.0394,1.55,,,
1570,16,11,5,0,1293,1008,-0.007484,0.179834,0.801220,0.0394,1.18,0.9500,20,0.6500
1571,16,8,8,0,1655,1269,-0.004885,0.152415,0.840261,0.0294,1.53,,,
1572,16,9,7,0,1653,1108,-0.009656,0.139441,0.821281,0.0280,1.47,,,
1573,16,8,8,0,1472,974,-0.007300,0.159951,0.855185,0.0364,1.29,,,
1574,16,5,11,0,1780,1399,-0.001344,0.101177,0.805615,0.0490,1.67,,,
1575,16,9,7,0,1675,1218,-0.006879,0.175678,0.817045,0.0470,1.49,,,
1576,16,6,10,0,1628,1105,-0.023239,0.153652,0.836160,0.0352,1.48,,,
1577,16,5,11,0,1863,1433,-0.005001,0.133530,0.863780,0.0456,1.76,,,
1578,16,7,9,0,1564,1076,0.004434,0.148194,0.810314,0.0576,1.48,,,
1579,16,7,9,0,1210,854,-0.023463,0.205311,0.844338,0.0370,1.12,,,
1580,16,9,7,0,1880,1570,-0.010357,0.152690,0.838954,0.0504,1.83,1.0000,20,0.8500
1581,16,10,6,0,1568,1234,-0.004303,0.138078,0.834820,0.0333,1.45,,,
1582,16,6,10,0,1233,939,-0.006669,0.181329,0.823948,0.0431,1.17,,,
1583,16,7,9,0,1545,1152,-0.006851,0.126202,0.866385,0.0615,1.38,,,
1584,16,7,9,0,1457,1060,-0.016209,0.189698,0.842500,0.0494,1.35,,,
1585,16,8,8,0,1429,888,-0.003137,0.209201,0.873522,0.0401,1.36,,,
1586,16,10,6,0,1235,892,-0.007084,0.243018,0.796470,0.0405,1.12,,,
1587,16,8,8,0,1469,1050,-0.000686,0.171875,0.795975,0.0469,1.31,,,
1588,16,9,7,0,1468,1000,-0.007293,0.187071,0.839112,0.0585,1.47,,,
1589,16,4,12,0,1376,928,-0.004578,0.199266,0.825425,0.0346,1.29,,,
1590,16,12,4,0,1476,949,-0.008303,0.207320,0.834501,0.0193,1.29,1.0000,20,0.8000
1591,16,8,8,0,1396,1074,-0.006351,0.198034,0.826135,0.0459,1.22,,,
1592,16,11,5,0,1057,767,-0.003357,0.216344,0.834940,0.0087,1.01,,,
1593,16,10,6,0,1183,831,0.009878,0.192372,0.827962,0.0301,1.02,,,
1594,16,9,7,0,1262,959,-0.009082,0.179298,0.809202,0.0301,1.20,,,
1595,16,10,6,0,1215,850,-0.001539,0.209678,0.827970,0.0286,1.11,,,
1596,16,8,8,0,1847,1361,0.000038,0.143208,0.817274,0.0423,1.73,,,
1597,16,4,12,0,1579,1053,0.020251,0.157727,0.782156,0.0487,1.42,,,
1598,16,9,7,0,1786,1432,-0.006308,0.137120,0.828431,0.0616,1.65,,,
1599,16,8,8,0,1578,1138,-0.013705,0.140773,0.818419,0.0305,1.45,,,
1600,16,10,6,0,1052,763,-0.006694,0.167254,0.859268,0.0188,0.95,1.0000,20,0.9000
1601,16,10,6,0,1443,1083,-0.024773,0.147066,0.834129,0.0411,1.31,,,
1602,16,8,8,0,1275,923,-0.009273,0.196853,0.835104,0.0337,1.20,,,
1603,16,11,5,0,1593,1220,-0.005376,0.181604,0.822995,0.0429,1.47,,,
1604,16,9,7,0,1738,1177,-0.004914,0.196950,0.833462,0.0493,1.56,,,
1605,16,11,5,0,1361,966,-0.007249,0.135063,0.806446,0.0429,1.22,,,
1606,16,11,5,0,2229,1818,-0.022270,0.119030,0.820431,0.0449,2.17,,,
1607,16,10,6,0,1493,1195,-0.002448,0.149732,0.834145,0.0512,1.40,,,
1608,16,9,7,0,1786,1168,0.005385,0.131152,0.791223,0.0513,1.64,,,
1609,16,8,8,0,1500,1007,-0.005548,0.145609,0.770675,0.0257,1.37,,,
1610,16,9,7,0,1442,1126,-0.009432,0.165062,0.857586,0.0391,1.34,1.0000,20,0.7500
1611,16,8,8,0,1304,967,-0.006212,0.183506,0.832915,0.0416,1.19,,,
1612,16,10,6,0,1311,1029,-0.070542,0.165803,0.867768,0.0344,1.24,,,
1613,16,10,6,0,1478,1124,-0.006315,0.139150,0.808895,0.0458,1.30,,,
1614,16,7,9,0,1861,1040,0.014083,0.147316,0.799810,0.0612,1.56,,,
1615,16,6,10,0,1258,916,-0.004231,0.163547,0.836818,0.0317,1.18,,,
1616,16,9,7,0,1172,759,-0.006298,0.197787,0.868251,0.0331,1.03,,,
1617,16,8,8,0,1263,878,0.000991,0.193046,0.805822,0.0419,1.10,,,
1618,16,6,10,0,1557,1057,-0.005832,0.185417,0.836417,0.0347,1.40,,,
1619,16,11,5,0,1347,1008,-0.006401,0.141883,0.805199,0.0341,1.29,,,
1620,16,8,8,0,1177,882,-0.004565,0.226791,0.833320,0.0274,1.05,1.0000,20,0.6000
1621,16,10,6,0,1617,1324,-0.004728,0.165639,0.791878,0.0345,1.58,,,
1622,16,9,7,0,1231,919,-0.010364,0.180932,0.817683,0.0302,1.18,,,
1623,16,8,8,0,1137,752,-0.006081,0.220447,0.808637,0.0339,0.98,,,
1624,16,10,6,0,1505,1087,0.004982,0.202863,0.864704,0.0439,1.36,,,
1625,16,10,6,0,1342,903,-0.005441,0.169629,0.812591,0.0313,1.18,,,
1626,16,9,7,0,1504,1109,-0.004078,0.153696,0.856455,0.0553,1.39,,,
1627,16,5,11,0,1435,1017,-0.007579,0.248291,0.779475,0.0308,1.34,,,
1628,16,8,8,0,1153,957,-0.009513,0.191387,0.799991,0.0292,1.07,,,
1629,16,10,6,0,1327,838,0.015046,0.198463,0.837021,0.0270,1.25,,,
1630,16,9,7,0,1084,726,-0.007194,0.238336,0.891873,0.0362,0.98,1.0000,20,0.7000
1631,16,11,5,0,1407,1072,0.002469,0.227645,0.866677,0.0482,1.34,,,
1632,16,11,5,0,1144,782,-0.048530,0.199112,0.852589,0.0278,1.05,,,
1633,16,10,6,0,1519,1084,-0.004939,0.178015,0.808818,0.0551,1.46,,,
1634,16,12,4,0,1628,1165,-0.001495,0.151307,0.842858,0.0483,1.50,,,
1635,16,9,7,0,1558,985,-0.007530,0.192082,0.793406,0.0275,1.36,,,
1636,16,9,7,0,1438,1075,-0.011435,0.185000,0.804916,0.0357,1.34,,,
1637,16,7,9,0,1679,1304,0.005810,0.129053,0.838232,0.0423,1.52,,,
1638,16,5,11,0,1273,804,0.008084,0.241690,0.762133,0.0324,1.27,,,
1639,16,8,8,0,1344,960,-0.004724,0.206613,0.816190,0.0387,1.18,,,
1640,16,10,6,0,1206,884,0.002840,0.164654,0.787940,0.0369,1.09,0.9500,20,0.7500
1641,16,8,8,0,1351,896,-0.006211,0.209402,0.783217,0.0280,1.19,,,
1642,16,5,11,0,1063,685,-0.002913,0.282705,0.848191,0.0298,0.96,,,
1643,16,7,9,0,1654,1171,-0.002327,0.176064,0.768515,0.0517,1.50,,,
1644,16,8,8,0,1460,1051,-0.028244,0.163354,0.832309,0.0366,1.41,,,
1645,16,7,9,0,1517,1025,0.273282,0.339245,0.921349,0.0289,1.43,,,
