iter,games,wins,losses,draws,samples,pi_loss,v_loss,entropy,clip_frac,archetype_loss,eval_win_rate,eval_games
327,2,0,2,0,501,-0.000645,0.048090,0.554422,0.0007,0.000000,,
328,2,1,1,0,,,,,,,,
329,2,0,2,0,,,,,,,,
330,2,1,1,0,468,-0.003107,0.107015,0.586849,0.0035,0.000000,0.9000,20
331,2,1,1,0,,,,,,,,
332,2,2,0,0,,,,,,,,
333,2,0,2,0,444,0.001970,0.077703,0.497537,0.0015,0.000000,,
334,2,0,2,0,,,,,,,,
335,2,0,2,0,,,,,,,,
336,2,0,2,0,424,-0.005015,0.036110,0.521585,0.0030,0.000000,,
337,2,0,2,0,,,,,,,,
338,2,1,1,0,,,,,,,,
339,2,0,2,0,409,-0.008908,0.113772,0.517324,0.0022,0.000000,,
340,2,0,2,0,,,,,,,0.7500,20
341,2,1,1,0,,,,,,,,
342,2,1,1,0,450,-0.003786,0.083788,0.513106,0.0024,0.000000,,
343,2,0,2,0,,,,,,,,
344,2,1,1,0,,,,,,,,
345,2,1,1,0,334,-0.000070,0.105338,0.513284,0.0034,0.000000,,
346,2,1,1,0,,,,,,,,
347,2,1,1,0,,,,,,,,
348,2,2,0,0,471,-0.004484,0.116804,0.575380,0.0008,0.000000,,
349,2,0,2,0,,,,,,,,
350,2,0,2,0,,,,,,,0.8000,20
351,2,0,2,0,352,0.008586,0.124979,0.470326,0.0000,0.000000,,
352,2,0,2,0,,,,,,,,
353,2,0,2,0,,,,,,,,
354,2,1,1,0,330,-0.018429,0.086171,0.478036,0.0000,0.000000,,
355,2,0,2,0,,,,,,,,
356,2,0,2,0,,,,,,,,
357,2,2,0,0,483,0.000130,0.092244,0.548585,0.0042,0.000000,,
358,2,1,1,0,,,,,,,,
359,2,0,2,0,,,,,,,,
360,2,0,2,0,321,0.024583,0.070132,0.612310,0.0026,0.000000,0.7000,20
361,2,1,1,0,,,,,,,,
362,2,1,1,0,,,,,,,,
363,2,0,2,0,399,0.006113,0.071571,0.524407,0.0031,0.000000,,
364,2,1,1,0,,,,,,,,
365,2,2,0,0,,,,,,,,
366,2,1,1,0,406,-0.002787,0.180239,0.537651,0.0024,0.000000,,
367,2,0,2,0,,,,,,,,
368,2,1,1,0,,,,,,,,
369,2,1,1,0,333,-0.007762,0.107727,0.596058,0.0033,0.000000,,
370,2,0,2,0,,,,,,,0.7000,20
371,2,2,0,0,,,,,,,,
372,2,0,2,0,373,-0.014521,0.164601,0.558568,0.0021,0.000000,,
373,2,1,1,0,,,,,,,,
374,2,1,1,0,,,,,,,,
375,2,0,2,0,393,0.001534,0.118191,0.555394,0.0000,0.000000,,
376,2,0,2,0,,,,,,,,
